T,U:0,U:1,U:2,mag(U),p,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
348.432,-7.85526e-12,0,0,7.85526e-12,100000,0.997574,1,1.78,-3.22,0,0,178
348.432,-7.19884e-12,0,0,7.19884e-12,100000,0.997574,1,1.79,-3.21,0,0,179
348.432,-8.95295e-12,0,0,8.95295e-12,100000,0.997574,1,1.8,-3.2,0,0,180
348.432,-1.0222e-11,0,0,1.0222e-11,100000,0.997574,1,1.81,-3.19,0,0,181
348.432,-7.85162e-12,0,0,7.85162e-12,100000,0.997574,1,1.82,-3.18,0,0,182
348.432,-4.90498e-12,0,0,4.90498e-12,100000,0.997574,1,1.83,-3.17,0,0,183
348.432,-3.67965e-12,0,0,3.67965e-12,100000,0.997574,1,1.84,-3.16,0,0,184
348.432,-3.2165e-12,0,0,3.2165e-12,100000,0.997574,1,1.85,-3.15,0,0,185
348.432,-3.85834e-12,0,0,3.85834e-12,100000,0.997574,1,1.86,-3.14,0,0,186
348.432,-5.29154e-12,0,0,5.29154e-12,100000,0.997574,1,1.87,-3.13,0,0,187
348.432,-7.00555e-12,0,0,7.00555e-12,100000,0.997574,1,1.88,-3.12,0,0,188
348.432,-7.25354e-12,0,0,7.25354e-12,100000,0.997574,1,1.89,-3.11,0,0,189
348.432,-5.07638e-12,0,0,5.07638e-12,100000,0.997574,1,1.9,-3.1,0,0,190
348.432,-2.31938e-12,0,0,2.31938e-12,100000,0.997574,1,1.91,-3.09,0,0,191
348.432,-1.33109e-12,0,0,1.33109e-12,100000,0.997574,1,1.92,-3.08,0,0,192
348.432,-1.83435e-12,0,0,1.83435e-12,100000,0.997574,1,1.93,-3.07,0,0,193
348.432,-2.1334e-12,0,0,2.1334e-12,100000,0.997574,1,1.94,-3.06,0,0,194
348.432,-2.11881e-12,0,0,2.11881e-12,100000,0.997574,1,1.95,-3.05,0,0,195
348.432,-4.31784e-12,0,0,4.31784e-12,100000,0.997574,1,1.96,-3.04,0,0,196
348.432,-5.92609e-12,0,0,5.92609e-12,100000,0.997574,1,1.97,-3.03,0,0,197
348.432,-6.65545e-12,0,0,6.65545e-12,100000,0.997574,1,1.98,-3.02,0,0,198
348.432,-7.6948e-12,0,0,7.6948e-12,100000,0.997574,1,1.99,-3.01,0,0,199
348.432,-9.0733e-12,0,0,9.0733e-12,100000,0.997574,1,2,-3,0,0,200
348.432,-9.33952e-12,0,0,9.33952e-12,100000,0.997574,1,2.01,-2.99,0,0,201
348.432,-6.86333e-12,0,0,6.86333e-12,100000,0.997574,1,2.02,-2.98,0,0,202
348.432,-5.33165e-12,0,0,5.33165e-12,100000,0.997574,1,2.03,-2.97,0,0,203
348.432,-4.05162e-12,0,0,4.05162e-12,100000,0.997574,1,2.04,-2.96,0,0,204
348.432,-3.66506e-12,0,0,3.66506e-12,100000,0.997574,1,2.05,-2.95,0,0,205
348.432,-2.77523e-12,0,0,2.77523e-12,100000,0.997574,1,2.06,-2.94,0,0,206
348.432,-3.88022e-12,0,0,3.88022e-12,100000,0.997574,1,2.07,-2.93,0,0,207
348.432,-5.6854e-12,0,0,5.6854e-12,100000,0.997574,1,2.08,-2.92,0,0,208
348.432,-6.28713e-12,0,0,6.28713e-12,100000,0.997574,1,2.09,-2.91,0,0,209
348.432,-6.18137e-12,0,0,6.18137e-12,100000,0.997574,1,2.1,-2.9,0,0,210
348.432,-3.9094e-12,0,0,3.9094e-12,100000,0.997574,1,2.11,-2.89,0,0,211
348.432,-2.86276e-12,0,0,2.86276e-12,100000,0.997574,1,2.12,-2.88,0,0,212
348.432,-4.51112e-12,0,0,4.51112e-12,100000,0.997574,1,2.13,-2.87,0,0,213
348.432,-7.55987e-12,0,0,7.55987e-12,100000,0.997574,1,2.14,-2.86,0,0,214
348.432,-8.6831e-12,0,0,8.6831e-12,100000,0.997574,1,2.15,-2.85,0,0,215
348.432,-8.92743e-12,0,0,8.92743e-12,100000,0.997574,1,2.16,-2.84,0,0,216
348.432,-8.47522e-12,0,0,8.47522e-12,100000,0.997574,1,2.17,-2.83,0,0,217
